,dt_iso,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,weather_description,Dhi,Dni,Ghi
8660,2011-06-26 20:00:00+10:00,-32.951195,151.715443,285.28,280.19,1025,71,4.42,295,,0,sky is clear,0,0,0
8661,2011-06-26 21:00:00+10:00,-32.951195,151.715443,283.5,277.86,1026,68,2.6,320,,0,sky is clear,0,0,0
8662,2011-06-26 22:00:00+10:00,-32.951195,151.715443,283.66,278.01,1026,68,2.6,320,,0,sky is clear,0,0,0
8663,2011-06-26 23:00:00+10:00,-32.951195,151.715443,284.3,279.85,1026,74,4.36,294,,0,sky is clear,0,0,0
8664,2011-06-27 00:00:00+10:00,-32.951195,151.715443,281.57,277.21,1025,74,4.1,310,,0,sky is clear,0,0,0
8665,2011-06-27 01:00:00+10:00,-32.951195,151.715443,281.39,277.04,1025,74,4.1,310,,0,sky is clear,0,0,0
8666,2011-06-27 02:00:00+10:00,-32.951195,151.715443,283.65,279.79,1025,77,4.44,288,,0,sky is clear,0,0,0
8667,2011-06-27 03:00:00+10:00,-32.951195,151.715443,281.02,277.24,1025,77,4.6,310,,0,sky is clear,0,0,0
8668,2011-06-27 04:00:00+10:00,-32.951195,151.715443,281.43,277.64,1025,77,4.6,310,,0,sky is clear,0,0,0
8669,2011-06-27 05:00:00+10:00,-32.951195,151.715443,283.1,279.81,1026,80,3.81,285,,0,sky is clear,0,0,0
8670,2011-06-27 06:00:00+10:00,-32.951195,151.715443,280.95,277.9,1026,81,4.1,290,,0,sky is clear,0,0,0
8671,2011-06-27 07:00:00+10:00,-32.951195,151.715443,280.71,277.84,1027,82,4.1,290,,0,sky is clear,0,0,0
8672,2011-06-27 08:00:00+10:00,-32.951195,151.715443,285.58,281.47,1028,76,3.41,264,,0,sky is clear,22,355,67
8673,2011-06-27 09:00:00+10:00,-32.951195,151.715443,285.18,279.25,1028,67,0.0,0,,1,sky is clear,44,711,233
8674,2011-06-27 10:00:00+10:00,-32.951195,151.715443,285.61,279.66,1028,67,0.0,0,,1,sky is clear,54,825,387
8675,2011-06-27 11:00:00+10:00,-32.951195,151.715443,287.69,280.5,1029,62,3.0,233,,0,sky is clear,59,876,496
8676,2011-06-27 12:00:00+10:00,-32.951195,151.715443,291.11,278.02,1028,42,4.6,230,,0,sky is clear,61,892,549
8677,2011-06-27 13:00:00+10:00,-32.951195,151.715443,291.07,277.99,1027,42,4.6,230,,2,sky is clear,63,880,541
8678,2011-06-27 14:00:00+10:00,-32.951195,151.715443,289.67,281.39,1027,58,2.83,216,,2,sky is clear,59,852,475
8679,2011-06-27 15:00:00+10:00,-32.951195,151.715443,291.08,282.71,1027,58,0.5,130,,40,scattered clouds,55,781,356
8680,2011-06-27 16:00:00+10:00,-32.951195,151.715443,290.9,282.54,1027,58,0.5,130,,40,scattered clouds,44,642,200
8681,2011-06-27 17:00:00+10:00,-32.951195,151.715443,288.1,283.51,1028,74,3.12,201,,22,few clouds,17,239,44
8682,2011-06-27 18:00:00+10:00,-32.951195,151.715443,287.18,283.41,1028,78,4.1,230,,56,broken clouds,0,0,0
8683,2011-06-27 19:00:00+10:00,-32.951195,151.715443,286.89,283.51,1029,80,4.1,230,,35,scattered clouds,0,0,0
8684,2011-06-27 20:00:00+10:00,-32.951195,151.715443,285.59,283.14,1030,85,3.4,181,,57,broken clouds,0,0,0
8685,2011-06-27 21:00:00+10:00,-32.951195,151.715443,286.33,279.45,1030,63,8.7,150,,53,broken clouds,0,0,0
8686,2011-06-27 22:00:00+10:00,-32.951195,151.715443,286.01,279.15,1031,63,8.7,150,,56,broken clouds,0,0,0
8687,2011-06-27 23:00:00+10:00,-32.951195,151.715443,285.37,282.93,1032,85,3.95,164,,46,scattered clouds,0,0,0
8688,2011-06-28 00:00:00+10:00,-32.951195,151.715443,285.17,277.17,1031,58,9.8,150,,48,scattered clouds,0,0,0
8689,2011-06-28 01:00:00+10:00,-32.951195,151.715443,284.99,277.0,1031,58,9.8,150,,51,broken clouds,0,0,0
8690,2011-06-28 02:00:00+10:00,-32.951195,151.715443,285.4,282.24,1032,81,4.13,166,,49,scattered clouds,0,0,0
8691,2011-06-28 03:00:00+10:00,-32.951195,151.715443,284.6,275.1,1032,52,10.3,160,,51,broken clouds,0,0,0
8692,2011-06-28 04:00:00+10:00,-32.951195,151.715443,284.42,274.93,1032,52,10.3,160,,47,scattered clouds,0,0,0
8693,2011-06-28 05:00:00+10:00,-32.951195,151.715443,284.6,280.71,1032,77,3.97,169,,52,broken clouds,0,0,0
8694,2011-06-28 06:00:00+10:00,-32.951195,151.715443,283.91,279.86,1033,76,8.7,160,,38,scattered clouds,0,0,0
8695,2011-06-28 07:00:00+10:00,-32.951195,151.715443,283.89,279.45,1033,74,8.7,160,,40,scattered clouds,0,0,0
8696,2011-06-28 08:00:00+10:00,-32.951195,151.715443,286.43,281.29,1034,71,1.99,205,,64,broken clouds,39,71,48
8697,2011-06-28 09:00:00+10:00,-32.951195,151.715443,285.1,278.96,1034,66,0.0,0,,40,scattered clouds,90,367,191
8698,2011-06-28 10:00:00+10:00,-32.951195,151.715443,285.13,278.98,1034,66,0.0,0,,40,scattered clouds,179,39,193
8699,2011-06-28 11:00:00+10:00,-32.951195,151.715443,287.86,282.45,1034,70,3.5,184,,50,scattered clouds,245,91,293
8700,2011-06-28 12:00:00+10:00,-32.951195,151.715443,289.35,283.66,1033,69,10.3,180,,56,broken clouds,190,4,192
8701,2011-06-28 13:00:00+10:00,-32.951195,151.715443,289.57,283.87,1032,69,10.3,180,0.2,77,light rain,213,0,213
8702,2011-06-28 14:00:00+10:00,-32.951195,151.715443,288.68,285.44,1032,81,4.51,164,0.19,71,light rain,229,0,229
8703,2011-06-28 15:00:00+10:00,-32.951195,151.715443,288.07,283.88,1032,76,0.0,0,,75,broken clouds,123,0,123
8704,2011-06-28 16:00:00+10:00,-32.951195,151.715443,287.89,283.71,1032,76,0.0,0,0.14,75,light rain,92,19,95
8705,2011-06-28 17:00:00+10:00,-32.951195,151.715443,287.65,284.8,1033,83,3.88,165,0.12,87,light rain,28,55,34
8706,2011-06-28 18:00:00+10:00,-32.951195,151.715443,286.54,284.07,1033,85,5.7,230,,96,overcast clouds,0,0,0
8707,2011-06-28 19:00:00+10:00,-32.951195,151.715443,286.49,283.85,1033,84,5.7,230,0.19,73,light rain,0,0,0
8708,2011-06-28 20:00:00+10:00,-32.951195,151.715443,287.13,284.83,1034,86,3.05,177,0.11,88,light rain,0,0,0
8709,2011-06-28 21:00:00+10:00,-32.951195,151.715443,286.75,284.63,1034,87,8.2,150,0.4,96,light rain,0,0,0
8710,2011-06-28 22:00:00+10:00,-32.951195,151.715443,286.78,284.66,1034,87,8.2,150,0.18,95,light rain,0,0,0
8711,2011-06-28 23:00:00+10:00,-32.951195,151.715443,286.79,284.67,1035,87,3.02,153,0.34,93,light rain,0,0,0
8712,2011-06-29 00:00:00+10:00,-32.951195,151.715443,285.88,283.95,1034,88,3.38,143,0.37,98,light rain,0,0,0
8713,2011-06-29 01:00:00+10:00,-32.951195,151.715443,285.8,284.2,1034,90,3.58,138,0.33,96,light rain,0,0,0
8714,2011-06-29 02:00:00+10:00,-32.951195,151.715443,287.09,285.65,1034,91,3.73,133,0.47,94,light rain,0,0,0
8715,2011-06-29 03:00:00+10:00,-32.951195,151.715443,285.92,284.32,1034,90,4.0,129,0.4,96,light rain,0,0,0
8716,2011-06-29 04:00:00+10:00,-32.951195,151.715443,286.18,284.24,1034,88,4.42,126,0.3,83,light rain,0,0,0
8717,2011-06-29 05:00:00+10:00,-32.951195,151.715443,287.17,284.69,1034,85,4.85,127,0.35,81,light rain,0,0,0
8718,2011-06-29 06:00:00+10:00,-32.951195,151.715443,288.04,285.72,1034,86,11.3,110,,68,broken clouds,0,0,0
8719,2011-06-29 07:00:00+10:00,-32.951195,151.715443,288.09,285.41,1035,84,11.3,110,,63,broken clouds,0,0,0
8720,2011-06-29 08:00:00+10:00,-32.951195,151.715443,288.15,284.73,1036,80,4.49,128,,53,broken clouds,41,29,45
8721,2011-06-29 09:00:00+10:00,-32.951195,151.715443,288.64,281.16,1036,61,0.5,180,,75,broken clouds,124,127,158
8722,2011-06-29 10:00:00+10:00,-32.951195,151.715443,288.69,281.21,1037,61,0.5,180,0.15,75,light rain,212,37,226
8723,2011-06-29 11:00:00+10:00,-32.951195,151.715443,288.88,285.06,1037,78,4.72,118,,64,broken clouds,206,0,206
8724,2011-06-29 12:00:00+10:00,-32.951195,151.715443,290.17,281.6,1036,57,8.7,110,0.37,70,light rain,188,409,414
8725,2011-06-29 13:00:00+10:00,-32.951195,151.715443,289.92,281.37,1035,57,8.7,110,,77,broken clouds,67,835,521
8726,2011-06-29 14:00:00+10:00,-32.951195,151.715443,288.19,284.96,1035,81,5.21,113,,79,broken clouds,178,405,381
8727,2011-06-29 15:00:00+10:00,-32.951195,151.715443,288.76,283.1,1035,69,1.0,50,,90,overcast clouds,201,46,220
8728,2011-06-29 16:00:00+10:00,-32.951195,151.715443,288.7,283.04,1035,69,1.0,50,0.11,90,light rain,105,219,150
8729,2011-06-29 17:00:00+10:00,-32.951195,151.715443,287.89,283.31,1036,74,4.41,115,,100,overcast clouds,19,211,44
8730,2011-06-29 18:00:00+10:00,-32.951195,151.715443,287.5,282.93,1037,74,9.8,110,,95,overcast clouds,0,0,0
8731,2011-06-29 19:00:00+10:00,-32.951195,151.715443,287.45,282.88,1037,74,9.8,110,,80,broken clouds,0,0,0
8732,2011-06-29 20:00:00+10:00,-32.951195,151.715443,286.69,281.95,1037,73,4.49,107,,91,overcast clouds,0,0,0
8733,2011-06-29 21:00:00+10:00,-32.951195,151.715443,287.3,278.66,1038,56,8.7,90,,76,broken clouds,0,0,0
8734,2011-06-29 22:00:00+10:00,-32.951195,151.715443,287.33,278.69,1038,56,8.7,90,,38,scattered clouds,0,0,0
8735,2011-06-29 23:00:00+10:00,-32.951195,151.715443,286.47,282.53,1038,77,4.57,107,,53,broken clouds,0,0,0
8736,2011-06-30 00:00:00+10:00,-32.951195,151.715443,286.65,279.29,1038,61,9.8,90,,53,broken clouds,0,0,0
8737,2011-06-30 01:00:00+10:00,-32.951195,151.715443,286.4,279.05,1037,61,9.8,90,,47,scattered clouds,0,0,0
8738,2011-06-30 02:00:00+10:00,-32.951195,151.715443,286.01,282.27,1037,78,3.56,113,,57,broken clouds,0,0,0
8739,2011-06-30 03:00:00+10:00,-32.951195,151.715443,286.13,278.79,1037,61,6.2,130,,68,broken clouds,0,0,0
8740,2011-06-30 04:00:00+10:00,-32.951195,151.715443,286.6,279.24,1037,61,6.2,130,,53,broken clouds,0,0,0
8741,2011-06-30 05:00:00+10:00,-32.951195,151.715443,285.86,281.55,1036,75,2.86,137,,63,broken clouds,0,0,0
8742,2011-06-30 06:00:00+10:00,-32.951195,151.715443,286.77,282.43,1037,75,7.7,140,,61,broken clouds,0,0,0
8743,2011-06-30 07:00:00+10:00,-32.951195,151.715443,286.16,282.03,1037,76,7.7,140,,80,broken clouds,0,0,0
8744,2011-06-30 08:00:00+10:00,-32.951195,151.715443,287.1,282.34,1037,73,3.3,144,,94,overcast clouds,38,0,38
8745,2011-06-30 09:00:00+10:00,-32.951195,151.715443,286.8,281.85,1038,72,0.0,0,,75,broken clouds,56,0,56
8746,2011-06-30 10:00:00+10:00,-32.951195,151.715443,287.12,282.16,1037,72,0.0,0,0.11,75,light rain,152,0,152
8747,2011-06-30 11:00:00+10:00,-32.951195,151.715443,288.07,282.65,1037,70,4.02,132,,79,broken clouds,265,65,299
8748,2011-06-30 12:00:00+10:00,-32.951195,151.715443,288.71,283.48,1037,71,3.6,180,,65,broken clouds,299,36,318
8749,2011-06-30 13:00:00+10:00,-32.951195,151.715443,289.21,283.53,1036,69,4.47,135,,62,broken clouds,271,0,271
8750,2011-06-30 14:00:00+10:00,-32.951195,151.715443,288.62,282.97,1035,69,4.5,139,,68,broken clouds,263,35,279
8751,2011-06-30 15:00:00+10:00,-32.951195,151.715443,288.79,282.01,1034,64,1.5,130,,40,scattered clouds,188,157,249
8752,2011-06-30 16:00:00+10:00,-32.951195,151.715443,288.77,281.99,1034,64,1.5,130,,40,scattered clouds,88,2,89
8753,2011-06-30 17:00:00+10:00,-32.951195,151.715443,287.37,282.81,1034,74,4.0,139,,41,scattered clouds,23,0,23
8754,2011-06-30 18:00:00+10:00,-32.951195,151.715443,287.64,283.27,1034,75,9.3,140,,23,few clouds,0,0,0
8755,2011-06-30 19:00:00+10:00,-32.951195,151.715443,287.69,283.32,1034,75,9.3,140,,47,scattered clouds,0,0,0
8756,2011-06-30 20:00:00+10:00,-32.951195,151.715443,286.52,281.99,1034,74,3.75,149,,40,scattered clouds,0,0,0
8757,2011-06-30 21:00:00+10:00,-32.951195,151.715443,286.47,278.88,1034,60,7.7,140,,44,scattered clouds,0,0,0
8758,2011-06-30 22:00:00+10:00,-32.951195,151.715443,285.75,278.2,1033,60,7.7,140,,63,broken clouds,0,0,0
8759,2011-06-30 23:00:00+10:00,-32.951195,151.715443,286.18,281.66,1033,74,3.34,169,,57,broken clouds,0,0,0
8760,2011-07-01 00:00:00+10:00,-32.951195,151.715443,283.78,279.54,1032,75,3.33,180,,75,broken clouds,0,0,0
8761,2011-07-01 01:00:00+10:00,-32.951195,151.715443,283.93,279.68,1032,75,3.55,181,,80,broken clouds,0,0,0
8762,2011-07-01 02:00:00+10:00,-32.951195,151.715443,285.68,281.95,1032,78,3.59,182,,59,broken clouds,0,0,0
8763,2011-07-01 03:00:00+10:00,-32.951195,151.715443,284.06,282.15,1031,88,5.7,210,,66,broken clouds,0,0,0
8764,2011-07-01 04:00:00+10:00,-32.951195,151.715443,284.1,282.19,1031,88,5.7,210,,79,broken clouds,0,0,0
8765,2011-07-01 05:00:00+10:00,-32.951195,151.715443,284.99,281.66,1031,80,3.59,186,,59,broken clouds,0,0,0
8766,2011-07-01 06:00:00+10:00,-32.951195,151.715443,283.5,280.39,1031,81,6.2,210,,52,broken clouds,0,0,0
8767,2011-07-01 07:00:00+10:00,-32.951195,151.715443,283.23,280.3,1031,82,6.2,210,,41,scattered clouds,0,0,0
8768,2011-07-01 08:00:00+10:00,-32.951195,151.715443,286.55,282.99,1031,79,2.32,187,,75,broken clouds,21,0,21
8769,2011-07-01 09:00:00+10:00,-32.951195,151.715443,285.18,282.91,1031,86,0.0,0,,40,scattered clouds,109,2,109
8770,2011-07-01 10:00:00+10:00,-32.951195,151.715443,285.62,283.35,1031,86,0.0,0,,40,scattered clouds,95,0,95
8771,2011-07-01 11:00:00+10:00,-32.951195,151.715443,287.19,283.61,1031,79,3.2,170,0.12,66,light rain,161,291,313
8772,2011-07-01 12:00:00+10:00,-32.951195,151.715443,287.99,285.13,1030,83,5.1,200,0.19,54,light rain,67,836,526
8773,2011-07-01 13:00:00+10:00,-32.951195,151.715443,288.34,285.48,1029,83,5.1,200,,67,broken clouds,246,188,350
8774,2011-07-01 14:00:00+10:00,-32.951195,151.715443,288.82,284.61,1028,76,3.78,169,0.12,59,light rain,243,148,313
8775,2011-07-01 15:00:00+10:00,-32.951195,151.715443,287.91,284.87,1028,82,1.0,270,,40,scattered clouds,139,403,294
8776,2011-07-01 16:00:00+10:00,-32.951195,151.715443,287.76,284.72,1028,82,1.0,270,0.17,40,light rain,105,63,124
8777,2011-07-01 17:00:00+10:00,-32.951195,151.715443,287.73,284.32,1028,80,3.84,179,0.16,55,light rain,28,0,28
8778,2011-07-01 18:00:00+10:00,-32.951195,151.715443,285.78,282.61,1028,81,4.6,220,0.12,55,light rain,0,0,0
8779,2011-07-01 19:00:00+10:00,-32.951195,151.715443,285.78,282.97,1028,83,4.6,220,,42,scattered clouds,0,0,0
8780,2011-07-01 20:00:00+10:00,-32.951195,151.715443,286.61,284.66,1028,88,3.15,184,,49,scattered clouds,0,0,0
8781,2011-07-01 21:00:00+10:00,-32.951195,151.715443,285.01,284.39,1028,96,3.1,260,,68,broken clouds,0,0,0
8782,2011-07-01 22:00:00+10:00,-32.951195,151.715443,284.75,284.13,1028,96,3.1,260,0.22,59,light rain,0,0,0
8783,2011-07-01 23:00:00+10:00,-32.951195,151.715443,285.91,283.8,1028,87,2.07,199,0.11,69,light rain,0,0,0
8784,2011-07-02 00:00:00+10:00,-32.951195,151.715443,283.33,282.72,1028,96,3.6,270,,68,broken clouds,0,0,0
8785,2011-07-02 01:00:00+10:00,-32.951195,151.715443,283.19,282.58,1027,96,3.6,270,0.22,73,light rain,0,0,0
8786,2011-07-02 02:00:00+10:00,-32.951195,151.715443,284.78,283.53,1027,92,1.62,229,,61,broken clouds,0,0,0
8787,2011-07-02 03:00:00+10:00,-32.951195,151.715443,282.38,282.08,1027,98,3.1,280,,46,scattered clouds,0,0,0
8788,2011-07-02 04:00:00+10:00,-32.951195,151.715443,282.32,282.02,1026,98,3.1,280,,35,scattered clouds,0,0,0
8789,2011-07-02 05:00:00+10:00,-32.951195,151.715443,284.55,283.46,1026,93,2.62,242,,38,scattered clouds,0,0,0
8790,2011-07-02 06:00:00+10:00,-32.951195,151.715443,281.78,280.87,1026,94,2.6,310,,33,scattered clouds,0,0,0
8791,2011-07-02 07:00:00+10:00,-32.951195,151.715443,281.58,280.36,1026,92,2.6,310,,31,scattered clouds,0,0,0
8792,2011-07-02 08:00:00+10:00,-32.951195,151.715443,285.58,284.32,1026,92,2.85,239,,39,scattered clouds,23,306,62
8793,2011-07-02 09:00:00+10:00,-32.951195,151.715443,283.29,282.99,1027,98,0.0,0,,90,fog,47,651,221
8794,2011-07-02 10:00:00+10:00,-32.951195,151.715443,283.49,283.19,1027,98,0.0,0,,90,fog,57,769,368
8795,2011-07-02 11:00:00+10:00,-32.951195,151.715443,287.36,284.88,1026,85,2.12,225,0.14,43,light rain,63,822,475
8796,2011-07-02 12:00:00+10:00,-32.951195,151.715443,288.68,286.17,1025,85,4.6,290,0.15,58,light rain,68,839,529
8797,2011-07-02 13:00:00+10:00,-32.951195,151.715443,288.83,286.32,1024,85,4.6,290,0.1,46,light rain,69,834,525
8798,2011-07-02 14:00:00+10:00,-32.951195,151.715443,289.1,285.27,1023,78,0.28,105,0.16,59,light rain,207,295,356
8799,2011-07-02 15:00:00+10:00,-32.951195,151.715443,289.96,284.25,1023,69,0.0,0,,40,scattered clouds,147,375,286
8800,2011-07-02 16:00:00+10:00,-32.951195,151.715443,289.85,284.14,1023,69,0.0,0,,40,scattered clouds,44,636,203
8801,2011-07-02 17:00:00+10:00,-32.951195,151.715443,287.29,284.27,1023,82,2.07,63,,24,few clouds,18,259,48
8802,2011-07-02 18:00:00+10:00,-32.951195,151.715443,286.3,283.66,1023,84,2.6,30,,14,few clouds,0,0,0
8803,2011-07-02 19:00:00+10:00,-32.951195,151.715443,286.08,283.44,1023,84,2.6,30,,12,few clouds,0,0,0
8804,2011-07-02 20:00:00+10:00,-32.951195,151.715443,285.1,283.35,1023,89,2.77,34,,7,sky is clear,0,0,0
8805,2011-07-02 21:00:00+10:00,-32.951195,151.715443,283.96,280.65,1023,80,3.6,360,,13,few clouds,0,0,0
8806,2011-07-02 22:00:00+10:00,-32.951195,151.715443,284.01,280.7,1023,80,3.6,360,,11,few clouds,0,0,0
8807,2011-07-02 23:00:00+10:00,-32.951195,151.715443,284.75,282.83,1023,88,3.38,21,,2,sky is clear,0,0,0
8808,2011-07-03 00:00:00+10:00,-32.951195,151.715443,282.63,280.58,1023,87,4.1,360,,1,sky is clear,0,0,0
8809,2011-07-03 01:00:00+10:00,-32.951195,151.715443,282.7,280.65,1022,87,4.1,360,,1,sky is clear,0,0,0
8810,2011-07-03 02:00:00+10:00,-32.951195,151.715443,283.09,281.69,1022,91,2.45,346,,1,sky is clear,0,0,0
8811,2011-07-03 03:00:00+10:00,-32.951195,151.715443,280.89,279.99,1022,94,3.6,310,,10,sky is clear,0,0,0
8812,2011-07-03 04:00:00+10:00,-32.951195,151.715443,280.73,279.83,1022,94,3.6,310,,59,broken clouds,0,0,0
8813,2011-07-03 05:00:00+10:00,-32.951195,151.715443,282.02,281.72,1022,98,2.17,314,,56,broken clouds,0,0,0
8814,2011-07-03 06:00:00+10:00,-32.951195,151.715443,279.73,279.58,1022,99,6.2,310,,68,broken clouds,0,0,0
8815,2011-07-03 07:00:00+10:00,-32.951195,151.715443,279.98,279.98,1022,100,6.2,310,,100,overcast clouds,0,0,0
8816,2011-07-03 08:00:00+10:00,-32.951195,151.715443,283.51,283.21,1022,98,2.58,312,,100,overcast clouds,41,35,45
8817,2011-07-03 09:00:00+10:00,-32.951195,151.715443,282.48,282.48,1023,100,0.5,330,,40,mist,130,88,154
8818,2011-07-03 10:00:00+10:00,-32.951195,151.715443,282.64,282.64,1023,100,0.5,330,,40,mist,206,118,253
8819,2011-07-03 11:00:00+10:00,-32.951195,151.715443,286.56,282.61,1022,77,2.55,327,,6,sky is clear,241,210,348
8820,2011-07-03 12:00:00+10:00,-32.951195,151.715443,288.74,283.72,1021,72,4.6,310,,14,few clouds,225,371,429
8821,2011-07-03 13:00:00+10:00,-32.951195,151.715443,289.21,284.17,1020,72,4.6,310,,34,scattered clouds,98,767,517
8822,2011-07-03 14:00:00+10:00,-32.951195,151.715443,290.59,282.5,1019,59,3.56,342,,48,scattered clouds,59,845,476
8823,2011-07-03 15:00:00+10:00,-32.951195,151.715443,291.11,282.99,1019,59,0.0,0,,40,scattered clouds,53,784,361
8824,2011-07-03 16:00:00+10:00,-32.951195,151.715443,291.04,282.92,1019,59,0.0,0,,40,scattered clouds,42,658,207
8825,2011-07-03 17:00:00+10:00,-32.951195,151.715443,289.08,282.05,1019,63,3.47,355,,33,scattered clouds,18,270,49
8826,2011-07-03 18:00:00+10:00,-32.951195,151.715443,287.25,281.0,1019,66,4.1,360,,30,scattered clouds,0,0,0
8827,2011-07-03 19:00:00+10:00,-32.951195,151.715443,287.11,281.52,1019,69,4.1,360,,10,sky is clear,0,0,0
8828,2011-07-03 20:00:00+10:00,-32.951195,151.715443,286.5,281.97,1019,74,4.01,359,,5,sky is clear,0,0,0
8829,2011-07-03 21:00:00+10:00,-32.951195,151.715443,284.71,280.63,1019,76,3.6,320,,7,sky is clear,0,0,0
8830,2011-07-03 22:00:00+10:00,-32.951195,151.715443,284.37,280.3,1019,76,3.6,320,,5,sky is clear,0,0,0
8831,2011-07-03 23:00:00+10:00,-32.951195,151.715443,285.18,281.47,1019,78,4.1,354,,0,sky is clear,0,0,0
8832,2011-07-04 00:00:00+10:00,-32.951195,151.715443,282.97,278.95,1018,76,4.6,330,,0,sky is clear,0,0,0
8833,2011-07-04 01:00:00+10:00,-32.951195,151.715443,282.79,278.77,1018,76,4.6,330,,0,sky is clear,0,0,0
8834,2011-07-04 02:00:00+10:00,-32.951195,151.715443,284.17,280.86,1018,80,3.99,341,,2,sky is clear,0,0,0
8835,2011-07-04 03:00:00+10:00,-32.951195,151.715443,281.58,279.21,1017,85,4.1,340,,26,scattered clouds,0,0,0
8836,2011-07-04 04:00:00+10:00,-32.951195,151.715443,281.62,279.25,1016,85,4.1,340,,21,few clouds,0,0,0
8837,2011-07-04 05:00:00+10:00,-32.951195,151.715443,283.87,280.2,1016,78,4.02,333,,11,few clouds,0,0,0
8838,2011-07-04 06:00:00+10:00,-32.951195,151.715443,282.31,278.31,1016,76,5.1,320,,0,sky is clear,0,0,0
8839,2011-07-04 07:00:00+10:00,-32.951195,151.715443,282.11,277.73,1016,74,5.1,320,,0,sky is clear,0,0,0
8840,2011-07-04 08:00:00+10:00,-32.951195,151.715443,286.52,281.17,1016,70,4.12,329,,0,sky is clear,21,315,62
8841,2011-07-04 09:00:00+10:00,-32.951195,151.715443,286.06,281.14,1016,72,1.0,310,,20,few clouds,46,647,219
8842,2011-07-04 10:00:00+10:00,-32.951195,151.715443,286.59,281.65,1016,72,1.0,310,,20,few clouds,56,763,366
8843,2011-07-04 11:00:00+10:00,-32.951195,151.715443,290.13,282.07,1015,59,5.1,331,,1,sky is clear,62,816,472
8844,2011-07-04 12:00:00+10:00,-32.951195,151.715443,292.93,282.51,1014,51,8.7,320,,2,sky is clear,67,832,525
8845,2011-07-04 13:00:00+10:00,-32.951195,151.715443,293.52,283.06,1012,51,8.7,320,,5,sky is clear,67,831,523
8846,2011-07-04 14:00:00+10:00,-32.951195,151.715443,292.37,283.91,1011,58,7.3,319,,14,few clouds,62,813,465
8847,2011-07-04 15:00:00+10:00,-32.951195,151.715443,293.39,281.73,1011,47,5.1,310,,20,few clouds,60,744,353
8848,2011-07-04 16:00:00+10:00,-32.951195,151.715443,293.27,281.62,1011,47,5.1,310,,20,few clouds,49,610,203
8849,2011-07-04 17:00:00+10:00,-32.951195,151.715443,290.86,283.97,1011,64,5.12,311,,4,sky is clear,20,234,48
8850,2011-07-04 18:00:00+10:00,-32.951195,151.715443,289.2,282.63,1012,65,6.2,300,,6,sky is clear,0,0,0
8851,2011-07-04 19:00:00+10:00,-32.951195,151.715443,288.7,282.82,1012,68,6.2,300,,3,sky is clear,0,0,0
8852,2011-07-04 20:00:00+10:00,-32.951195,151.715443,288.21,283.21,1012,72,4.29,286,,41,scattered clouds,0,0,0
8853,2011-07-04 21:00:00+10:00,-32.951195,151.715443,287.0,280.31,1012,64,4.6,290,,26,scattered clouds,0,0,0
8854,2011-07-04 22:00:00+10:00,-32.951195,151.715443,286.78,280.11,1012,64,4.6,290,,3,sky is clear,0,0,0
8855,2011-07-04 23:00:00+10:00,-32.951195,151.715443,286.87,279.73,1012,62,4.88,281,,0,sky is clear,0,0,0
8856,2011-07-05 00:00:00+10:00,-32.951195,151.715443,285.64,276.06,1012,52,5.7,290,,0,sky is clear,0,0,0
8857,2011-07-05 01:00:00+10:00,-32.951195,151.715443,286.05,276.44,1012,52,5.7,290,,0,sky is clear,0,0,0
8858,2011-07-05 02:00:00+10:00,-32.951195,151.715443,286.52,277.41,1011,54,6.37,298,,0,sky is clear,0,0,0
8859,2011-07-05 03:00:00+10:00,-32.951195,151.715443,284.93,275.4,1011,52,9.3,300,,0,sky is clear,0,0,0
8860,2011-07-05 04:00:00+10:00,-32.951195,151.715443,284.71,275.2,1011,52,9.3,300,,0,sky is clear,0,0,0
8861,2011-07-05 05:00:00+10:00,-32.951195,151.715443,285.6,277.07,1011,56,7.29,294,,0,sky is clear,0,0,0
8862,2011-07-05 06:00:00+10:00,-32.951195,151.715443,284.19,276.25,1011,58,7.7,310,,0,sky is clear,0,0,0
8863,2011-07-05 07:00:00+10:00,-32.951195,151.715443,284.07,276.38,1012,59,7.7,310,,0,sky is clear,0,0,0
8864,2011-07-05 08:00:00+10:00,-32.951195,151.715443,286.65,278.8,1012,59,7.08,289,,0,sky is clear,21,352,66
8865,2011-07-05 09:00:00+10:00,-32.951195,151.715443,286.04,276.7,1012,53,3.1,310,,0,sky is clear,43,707,232
8866,2011-07-05 10:00:00+10:00,-32.951195,151.715443,286.14,276.79,1012,53,3.1,310,,0,sky is clear,53,819,385
8867,2011-07-05 11:00:00+10:00,-32.951195,151.715443,287.34,278.44,1010,55,9.59,291,,0,sky is clear,63,859,496
8868,2011-07-05 12:00:00+10:00,-32.951195,151.715443,288.32,277.4,1009,48,14.4,310,,0,sky is clear,66,881,553
8869,2011-07-05 13:00:00+10:00,-32.951195,151.715443,288.39,277.46,1008,48,14.4,310,,0,sky is clear,63,886,551
8870,2011-07-05 14:00:00+10:00,-32.951195,151.715443,288.89,276.02,1007,42,8.69,283,,0,sky is clear,57,871,489
8871,2011-07-05 15:00:00+10:00,-32.951195,151.715443,289.13,272.16,1007,31,12.9,310,,2,sky is clear,49,825,374
8872,2011-07-05 16:00:00+10:00,-32.951195,151.715443,289.01,272.07,1008,31,12.9,310,,1,sky is clear,39,711,219
